Word,Value
Skilled Nursing,-0.0
GoodForDancing_None,-0.0
Skydiving,-0.0
Sledding,-0.0
Sleep Specialists,-0.0
Slovakian,-0.0
Smog Check Stations,-0.0
Smokehouse,-0.0
Snorkeling,-0.0
Snow Removal,-0.0
Soba,-0.0
Soccer,-0.0
GoodForDancing_NA,-0.0
Social Security Law,-0.0
Software Development,-0.0
Solar Installation,-0.0
Solar Panel Cleaning,-0.0
DriveThru_True,-0.0
Ski Schools,-0.0
Ski Resorts,-0.0
Ski & Snowboard Shops,-0.0
GoodForKids_NA,-0.0
Shanghainese,-0.0
Shared Office Spaces,-0.0
Shaved Ice,-0.0
Shaved Snow,-0.0
Shipping Centers,-0.0
Shoe Repair,-0.0
Shoe Shine,-0.0
Shoe Stores,-0.0
Shopping Centers,-0.0
Skating Rinks,-0.0
Shredding Services,-0.0
Shutters,-0.0
GoodForDancing_True,-0.0
Siding,-0.0
Signmaking,-0.0
Singaporean,-0.0
Skate Parks,-0.0
Skate Shops,-0.0
Soup,-0.0
South African,-0.0
Southern,-0.0
Sugaring,-0.0
Street Art,-0.0
Street Vendors,-0.0
Strip Clubs,-0.0
Striptease Dancers,-0.0
Structural Engineers,-0.0
Stucco Services,-0.0
Studio Taping,-0.0
Sugar Shacks,-0.0
Summer Camps,-0.0
DriveThru_None,-0.0
DriveThru_NA,-0.0
Supernatural Readings,-0.0
Supper Clubs,-0.0
Surf Schools,-0.0
Surf Shop,-0.0
Surfing,-0.0
Surgeons,-0.0
Sushi Bars,-0.0
Storefront Clinics,-0.0
Stadiums & Arenas,-0.0
Souvenir Shops,-0.0
Spiritual Shop,-0.0
Spanish,-0.0
Speakeasies,-0.0
Special Education,-0.0
Specialty Food,-0.0
Specialty Schools,-0.0
Speech Therapists,-0.0
Spin Classes,-0.0
Spine Surgeons,-0.0
Sport Equipment Hire,-0.0
Sri Lankan,-0.0
Sporting Goods,-0.0
Sports Bars,-0.0
Sports Clubs,-0.0
Sports Medicine,-0.0
Sports Psychologists,-0.0
Sports Wear,-0.0
Spray Tanning,-0.0
Squash,-0.0
Unofficial Yelp Events,-0.0
Urgent Care,-0.0
Urologists,-0.0
Alcohol_u'beer_and_wine',-0.0
Ambience_touristy_NA,-0.0
Ambience_touristy_True,-0.0
Ambience_trendy_False,-0.0
Ambience_trendy_NA,-0.0
Ambience_trendy_True,-0.0
Ambience_upscale_False,-0.0
Ambience_upscale_NA,-0.0
Ambience_upscale_True,-0.0
BYOB_False,-0.0
BYOB_NA,-0.0
BYOB_True,-0.0
BYOBCorkage_'no',-0.0
BYOBCorkage_'yes_corkage',-0.0
BYOBCorkage_'yes_free',-0.0
BYOBCorkage_NA,-0.0
BYOBCorkage_None,-0.0
BYOBCorkage_u'no',-0.0
BYOBCorkage_u'yes_corkage',-0.0
BYOBCorkage_u'yes_free',-0.0
Ambience_touristy_False,-0.0
Ambience_romantic_True,-0.0
Ambience_romantic_NA,-0.0
Ambience_classy_True,-0.0
Alcohol_u'none',-0.0
DietaryRestrictions_dairy-free_True,-0.0
Ambience_None,-0.0
DietaryRestrictions_dairy-free_NA,-0.0
Ambience_casual_NA,-0.0
Ambience_casual_True,-0.0
Ambience_classy_False,-0.0
Ambience_classy_NA,-0.0
DietaryRestrictions_dairy-free_False,-0.0
Corkage_True,-0.0
Ambience_divey_NA,-0.0
DietaryRestrictions_None,-0.0
Ambience_hipster_False,-0.0
Ambience_hipster_NA,-0.0
DietaryRestrictions_NA,-0.0
Ambience_intimate_False,-0.0
Ambience_intimate_NA,-0.0
Ambience_intimate_True,-0.0
BestNights_NA,-0.0
BestNights_None,-0.0
Corkage_NA,-0.0
BusinessAcceptsCreditCards_True,-0.0
Corkage_False,-0.0
CoatCheck_True,-0.0
CoatCheck_None,-0.0
BusinessAcceptsBitcoin_None,-0.0
BusinessAcceptsBitcoin_True,-0.0
CoatCheck_NA,-0.0
CoatCheck_False,-0.0
BusinessAcceptsCreditCards_None,-0.0
Caters_True,-0.0
BikeParking_NA,-0.0
BusinessParking_None,-0.0
Caters_None,-0.0
BusinessParking_garage_NA,-0.0
Caters_NA,-0.0
ByAppointmentOnly_None,-0.0
BusinessParking_lot_NA,-0.0
BusinessParking_validated_False,-0.0
BusinessParking_valet_True,-0.0
BikeParking_None,-0.0
BikeParking_False,-0.0
BestNights_friday_NA,-0.0
BestNights_sunday_NA,-0.0
BestNights_friday_True,-0.0
BestNights_monday_False,-0.0
BestNights_monday_NA,-0.0
BestNights_monday_True,-0.0
BestNights_saturday_False,-0.0
BestNights_saturday_NA,-0.0
BestNights_saturday_True,-0.0
BestNights_sunday_False,-0.0
BestNights_sunday_True,-0.0
BestNights_wednesday_True,-0.0
BestNights_thursday_False,-0.0
BestNights_thursday_NA,-0.0
BestNights_thursday_True,-0.0
BestNights_tuesday_False,-0.0
BestNights_tuesday_NA,-0.0
BestNights_tuesday_True,-0.0
BestNights_wednesday_False,-0.0
BestNights_wednesday_NA,-0.0
Alcohol_u'full_bar',-0.0
Alcohol_None,-0.0
Used,-0.0
DietaryRestrictions_gluten-free_False,-0.0
Vintage & Consignment,-0.0
Vinyl Records,-0.0
Virtual Reality Centers,-0.0
Visitor Centers,-0.0
Vitamins & Supplements,-0.0
Vocal Coach,-0.0
Vocational & Technical School,-0.0
Waffles,-0.0
Waldorf Schools,-0.0
Walk-in Clinics,-0.0
Walking Tours,-0.0
Wallpapering,-0.0
Watch Repair,-0.0
Watches,-0.0
Water Delivery,-0.0
Water Heater Installation/Repair,-0.0
Water Parks,-0.0
Water Purification Services,-0.0
Water Stores,-0.0
DietaryRestrictions_soy-free_NA,-0.0
Videos & Video Game Rental,-0.0
Videographers,-0.0
Vascular Medicine,-0.0
Used Bookstore,-0.0
Used Car Dealers,-0.0
Utilities,-0.0
Uzbek,-0.0
Vacation Rental Agents,-0.0
DietaryRestrictions_vegan_False,-0.0
Valet Services,-0.0
Vape Shops,-0.0
Vegan,-0.0
Video/Film Production,-0.0
Vegetarian,-0.0
Vehicle Shipping,-0.0
Vehicle Wraps,-0.0
Venezuelan,-0.0
Venues & Event Spaces,-0.0
Veterans Organizations,-0.0
DietaryRestrictions_soy-free_True,-0.0
Video Game Stores,-0.0
Water Suppliers,-0.0
Waterproofing,-0.0
Waxing,-0.0
DietaryRestrictions_halal_False,-0.0
DietaryRestrictions_halal_NA,-0.0
Yelp Events,-0.0
Yoga,-0.0
Ziplining,-0.0
Zoos,-0.0
AcceptsInsurance_False,-0.0
AcceptsInsurance_NA,-0.0
AcceptsInsurance_None,-0.0
AgesAllowed_NA,-0.0
Women's Clothing,-0.0
AgesAllowed_None,-0.0
AgesAllowed_u'18plus',-0.0
AgesAllowed_u'19plus',-0.0
AgesAllowed_u'21plus',-0.0
AgesAllowed_u'allages',-0.0
Alcohol_'beer_and_wine',-0.0
DietaryRestrictions_gluten-free_True,-0.0
DietaryRestrictions_gluten-free_NA,-0.0
Workers Compensation Law,-0.0
Wineries,-0.0
Web Design,-0.0
Wigs,-0.0
Wedding Chapels,-0.0
DietaryRestrictions_soy-free_False,-0.0
DietaryRestrictions_kosher_NA,-0.0
Well Drilling,-0.0
Wheel & Rim Repair,-0.0
Whiskey Bars,-0.0
DietaryRestrictions_kosher_False,-0.0
Wholesalers,-0.0
Wildlife Control,-0.0
Wine Tours,-0.0
Wills,-0.0
Window Washing,-0.0
Windows Installation,-0.0
Windshield Installation & Repair,-0.0
Wine & Spirits,-0.0
DietaryRestrictions_halal_True,-0.0
Wine Tasting Classes,-0.0
Wine Tasting Room,-0.0
Shades & Blinds,-0.0
Sewing & Alterations,-0.0
Legal Services,-0.0
Optometrists,-0.0
HairSpecializesIn_asian_True,-0.0
HairSpecializesIn_asian_NA,-0.0
Notaries,-0.0
Nudist,-0.0
Nurse Practitioner,-0.0
Nurseries & Gardening,-0.0
Nursing Schools,-0.0
Nutritionists,-0.0
Oaxacan,-0.0
Observatories,-0.0
Obstetricians & Gynecologists,-0.0
Occupational Therapy,-0.0
Office Cleaning,-0.0
Office Equipment,-0.0
Officiants,-0.0
HairSpecializesIn_asian_False,-0.0
Olive Oil,-0.0
Oncologist,-0.0
Opera & Ballet,-0.0
Nicaraguan,-0.0
Newspapers & Magazines,-0.0
New Mexican Cuisine,-0.0
Musical Instruments & Teachers,-0.0
Muay Thai,-0.0
Municipality,-0.0
HairSpecializesIn_curly_False,-0.0
Music & DVDs,-0.0
Music & Video,-0.0
Music Production Services,-0.0
HairSpecializesIn_coloring_True,-0.0
HairSpecializesIn_coloring_NA,-0.0
Musicians,-0.0
Neurotologists,-0.0
HairSpecializesIn_coloring_False,-0.0
Nail Technicians,-0.0
Nanny Services,-0.0
WiFi_u'no',-0.0
Naturopathic/Holistic,-0.0
Nephrologists,-0.0
Neurologist,-0.0
Neuropathologists,-0.0
Ophthalmologists,-0.0
HairSpecializesIn_africanamerican_True,-0.0
Session Photography,-0.0
HairSpecializesIn_africanamerican_NA,-0.0
Parenting Classes,-0.0
Parking,-0.0
Parks,-0.0
HairSpecializesIn_None,-0.0
Party Bike Rentals,-0.0
Party Bus Rentals,-0.0
Party Characters,-0.0
Party Equipment Rentals,-0.0
Party Supplies,-0.0
Passport & Visa Services,-0.0
Pasta Shops,-0.0
Patent Law,-0.0
Pathologists,-0.0
Patio Coverings,-0.0
Patisserie/Cake Shop,-0.0
Pawn Shops,-0.0
Payroll Services,-0.0
Pediatric Dentists,-0.0
Pediatricians,-0.0
Pan Asian,-0.0
Pakistani,-0.0
Painters,-0.0
Outdoor Movies,-0.0
Orthodontists,-0.0
Orthopedists,-0.0
Orthotics,-0.0
Osteopathic Physicians,-0.0
Osteopaths,-0.0
Otologists,-0.0
Outdoor Furniture Stores,-0.0
Outdoor Gear,-0.0
Outlet Stores,-0.0
Paintball,-0.0
Oxygen Bars,-0.0
Packing Services,-0.0
Packing Supplies,-0.0
Paddleboarding,-0.0
Pain Management,-0.0
HairSpecializesIn_africanamerican_False,-0.0
Paint Stores,-0.0
Paint-Your-Own Pottery,-0.0
HairSpecializesIn_curly_NA,-0.0
Mountain Biking,-0.0
Motorsport Vehicle Repairs,-0.0
Motorsport Vehicle Dealers,-0.0
Mags,-0.0
Mailbox Centers,-0.0
Makerspaces,-0.0
HairSpecializesIn_perms_False,-0.0
Malaysian,-0.0
Marinas,-0.0
Market Stalls,-0.0
Marketing,-0.0
Martial Arts,-0.0
Masonry/Concrete,-0.0
HairSpecializesIn_kids_True,-0.0
HairSpecializesIn_kids_NA,-0.0
Massage Schools,-0.0
Massage Therapy,-0.0
Matchmakers,-0.0
Maternity Wear,-0.0
HairSpecializesIn_kids_False,-0.0
Mauritius,-0.0
HairSpecializesIn_extensions_True,-0.0
Magicians,-0.0
Machine Shops,-0.0
Machine & Tool Rental,-0.0
Linens,-0.0
Leisure Centers,-0.0
Libraries,-0.0
Lice Services,-0.0
Life Coach,-0.0
Life Insurance,-0.0
Lighting Fixtures & Equipment,-0.0
Lighting Stores,-0.0
HairSpecializesIn_perms_True,-0.0
Lingerie,-0.0
Macarons,-0.0
Live/Raw Food,-0.0
Livestock Feed & Supply,-0.0
Local Fish Stores,-0.0
Local Flavor,-0.0
HairSpecializesIn_perms_NA,-0.0
Lounges,-0.0
Luggage,-0.0
Luggage Storage,-0.0
Mediators,-0.0
Medical Cannabis Referrals,-0.0
Medical Centers,-0.0
Montessori Schools,-0.0
Mobile Home Parks,-0.0
Mobile Home Repair,-0.0
Mobile Phone Accessories,-0.0
Mobile Phone Repair,-0.0
Mobile Phones,-0.0
Mobility Equipment Sales & Services,-0.0
Modern European,-0.0
Mongolian,-0.0
Moroccan,-0.0
Mobile Dent Repair,-0.0
HairSpecializesIn_extensions_False,-0.0
HairSpecializesIn_curly_True,-0.0
Mortuary Services,-0.0
Mosques,-0.0
Motorcycle Dealers,-0.0
Motorcycle Gear,-0.0
Motorcycle Rental,-0.0
Motorcycle Repair,-0.0
Mobile Home Dealers,-0.0
Misting System Services,-0.0
Medical Foot Care,-0.0
Men's Hair Salons,-0.0
Medical Law,-0.0
Medical Spas,-0.0
Medical Supplies,-0.0
Medical Transportation,-0.0
Meditation Centers,-0.0
Mediterranean,-0.0
Memory Care,-0.0
Men's Clothing,-0.0
Metal Fabricators,-0.0
Mini Golf,-0.0
Metro Stations,-0.0
HairSpecializesIn_extensions_NA,-0.0
Middle Eastern,-0.0
Middle Schools & High Schools,-0.0
Midwives,-0.0
Military Surplus,-0.0
Milkshake Bars,-0.0
Minho,-0.0
Pedicabs,-0.0
Performing Arts,-0.0
Perfume,-0.0
Psychologists,-0.0
Ranches,-0.0
Real Estate,-0.0
GoodForMeal_brunch_NA,-0.0
Real Estate Law,-0.0
Real Estate Photography,-0.0
GoodForMeal_brunch_False,-0.0
Recording & Rehearsal Studios,-0.0
Recreation Centers,-0.0
Recycling Center,-0.0
Refinishing Services,-0.0
GoodForMeal_breakfast_True,-0.0
Registration Services,-0.0
Registry Office,-0.0
Rehabilitation Center,-0.0
GoodForMeal_breakfast_NA,-0.0
Religious Items,-0.0
Religious Organizations,-0.0
Religious Schools,-0.0
Reptile Shops,-0.0
Ramen,-0.0
Rafting/Kayaking,-0.0
Radiologists,-0.0
Pulmonologist,-0.0
Public Adjusters,-0.0
Public Art,-0.0
Public Markets,-0.0
Public Relations,-0.0
GoodForMeal_brunch_True,-0.0
Public Transportation,-0.0
Pubs,-0.0
Puerto Rican,-0.0
Pumpkin Patches,-0.0
Radio Stations,-0.0
Qi Gong,-0.0
RV Dealers,-0.0
RV Parks,-0.0
RV Rental,-0.0
RV Repair,-0.0
Race Tracks,-0.0
Races & Competitions,-0.0
Racing Experience,-0.0
GoodForMeal_breakfast_False,-0.0
Rest Stops,-0.0
Restaurant Supplies,-0.0
Seafood,-0.0
Scandinavian,-0.0
Scavenger Hunts,-0.0
Scooter Rentals,-0.0
Scooter Tours,-0.0
Scottish,-0.0
Screen Printing,-0.0
Screen Printing/T-Shirt Printing,-0.0
Scuba Diving,-0.0
Seafood Markets,-0.0
Sauna Installation & Repair,-0.0
Security Services,-0.0
Security Systems,-0.0
GoodForKids_None,-0.0
Self-defense Classes,-0.0
Senegalese,-0.0
Senior Centers,-0.0
Septic Services,-0.0
Service Stations,-0.0
Saunas,-0.0
GoodForMeal_NA,-0.0
Restaurants,-0.0
Roof Inspectors,-0.0
Retina Specialists,-0.0
Retirement Homes,-0.0
Reunion,-0.0
Rheumatologists,-0.0
Roadside Assistance,-0.0
Rock Climbing,-0.0
Rodeo,-0.0
Rolfing,-0.0
Roofing,-0.0
Sandblasting,-0.0
Rotisserie Chicken,-0.0
Rugs,-0.0
Russian,-0.0
Safe Stores,-0.0
Safety Equipment,-0.0
Sailing,-0.0
GoodForMeal_None,-0.0
Salvadoran,-0.0
Pub Food,-0.0
Psychics,-0.0
Periodontists,-0.0
Psychic Mediums,-0.0
Pet Waste Removal,-0.0
GoodForMeal_lunch_True,-0.0
Petting Zoos,-0.0
Pharmacy,-0.0
Phlebologists,-0.0
Photo Booth Rentals,-0.0
Photographers,-0.0
Photography Classes,-0.0
Photography Stores & Services,-0.0
Physical Therapy,-0.0
Piano Bars,-0.0
Piano Services,-0.0
Piano Stores,-0.0
Pick Your Own Farms,-0.0
Piercing,-0.0
Pilates,-0.0
Pita,-0.0
GoodForMeal_lunch_NA,-0.0
Placenta Encapsulations,-0.0
Pet Transportation,-0.0
Pet Training,-0.0
Pet Stores,-0.0
Pest Control,-0.0
Permanent Makeup,-0.0
Persian/Iranian,-0.0
Personal Assistants,-0.0
Personal Care Services,-0.0
Personal Chefs,-0.0
Personal Injury Law,-0.0
Personal Shopping,-0.0
Peruvian,-0.0
HairSpecializesIn_NA,-0.0
Pet Sitting,-0.0
Pet Boarding,-0.0
Pet Breeders,-0.0
Pet Cremation Services,-0.0
Pet Groomers,-0.0
Pet Hospice,-0.0
Pet Insurance,-0.0
Pet Photography,-0.0
Pet Services,-0.0
Planetarium,-0.0
Plastic Surgeons,-0.0
Playgrounds,-0.0
Proctologists,-0.0
Preventive Medicine,-0.0
Print Media,-0.0
Printing Services,-0.0
Private Investigation,-0.0
GoodForMeal_dinner_False,-0.0
Private Schools,-0.0
Private Tutors,-0.0
Process Servers,-0.0
Product Design,-0.0
Pressure Washers,-0.0
GoodForMeal_dessert_NA,-0.0
Professional Sports Teams,-0.0
Propane,-0.0
GoodForMeal_dessert_False,-0.0
Props,-0.0
Prosthetics,-0.0
Prosthodontists,-0.0
Psychiatrists,-0.0
Pretzels,-0.0
GoodForMeal_dinner_NA,-0.0
Playsets,-0.0
Pool & Hot Tub Service,-0.0
Plumbing,-0.0
Plus Size Fashion,-0.0
Podiatrists,-0.0
Poke,-0.0
Pole Dancing Classes,-0.0
GoodForMeal_latenight_True,-0.0
Polish,-0.0
Pool & Billiards,-0.0
GoodForMeal_latenight_NA,-0.0
Prenatal/Perinatal Care,-0.0
Pool Halls,-0.0
Pop-Up Restaurants,-0.0
Pop-up Shops,-0.0
Popcorn Shops,-0.0
Portuguese,-0.0
GoodForMeal_dinner_True,-0.0
Poutineries,-0.0
Powder Coating,-0.0
Natural Gas Suppliers,-0.0
